player_id,shot,goal,goal_allowed,assist,pass,pass_accurate,tackle,accel,counter,opportunity,keypass,own_goal,interception,smart,clearance,cross,air_duel,air_duel_won,gk_leave_line,gk_save_attempt,throw,corner,min,shot_per_90,goal_per_90,goal_allowed_per_90,assist_per_90,pass_per_90,pass_accurate_per_90,tackle_per_90,accel_per_90,counter_per_90,opportunity_per_90,keypass_per_90,own_goal_per_90,interception_per_90,smart_per_90,clearance_per_90,cross_per_90,air_duel_per_90,air_duel_won_per_90,gk_leave_line_per_90,gk_save_attempt_per_90,throw_per_90,corner_per_90
262048,0,0,0,0,19,13,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,60.0,0.0,0.0,0.0,0.0,28.499999999952497,19.4999999999675,0.0,1.4999999999975,1.4999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99999999999,1.4999999999975,0.0,0.0,0.0,0.0
263802,5,0,0,2,108,95,4,1,4,1,1,0,2,0,1,2,1,1,0,0,0,1,168.0,2.6785714285698345,0.0,0.0,1.0714285714279337,57.85714285710842,50.892857142826855,2.1428571428558674,0.5357142857139668,2.1428571428558674,0.5357142857139668,0.5357142857139668,0.0,1.0714285714279337,0.0,0.5357142857139668,1.0714285714279337,0.5357142857139668,0.5357142857139668,0.0,0.0,0.0,0.5357142857139668
265366,3,0,0,0,140,124,3,2,0,2,0,0,27,0,4,2,31,14,0,0,6,0,270.0,0.9999999999996297,0.0,0.0,0.0,46.66666666664939,41.33333333331802,0.9999999999996297,0.6666666666664198,0.0,0.6666666666664198,0.0,0.0,8.999999999996668,0.0,1.3333333333328397,0.6666666666664198,10.333333333329506,4.666666666664939,0.0,0.0,1.9999999999992595,0.0
265368,0,0,0,0,35,33,0,0,0,0,0,0,11,0,3,0,1,0,0,0,8,0,90.0,0.0,0.0,0.0,0.0,34.99999999996111,32.99999999996333,0.0,0.0,0.0,0.0,0.0,0.0,10.999999999987779,0.0,2.9999999999966662,0.0,0.9999999999988889,0.0,0.0,0.0,7.999999999991111,0.0
265673,2,0,0,0,123,100,3,12,5,2,0,0,7,0,3,7,3,0,0,0,2,4,238.0,0.7563025210080856,0.0,0.0,0.0,46.51260504199727,37.81512605040428,1.1344537815121285,4.537815126048514,1.890756302520214,0.7563025210080856,0.0,0.0,2.6470588235282997,0.0,1.1344537815121285,2.6470588235282997,1.1344537815121285,0.0,0.0,0.0,0.7563025210080856,1.5126050420161712
265865,5,0,0,0,108,85,2,0,0,3,2,0,12,0,3,1,19,7,0,0,0,0,270.0,1.6666666666660497,0.0,0.0,0.0,35.99999999998667,28.33333333332284,0.6666666666664198,0.0,0.0,0.9999999999996297,0.6666666666664198,0.0,3.999999999998519,0.0,0.9999999999996297,0.3333333333332099,6.333333333330988,2.3333333333324693,0.0,0.0,0.0,0.0
272829,1,0,0,0,12,11,2,0,0,1,0,0,5,0,4,0,3,0,0,0,0,0,90.0,0.9999999999988889,0.0,0.0,0.0,11.999999999986665,10.999999999987779,1.9999999999977778,0.0,0.0,0.9999999999988889,0.0,0.0,4.999999999994444,0.0,3.9999999999955556,0.0,2.9999999999966662,0.0,0.0,0.0,0.0,0.0
273683,0,0,0,0,85,74,0,0,0,1,0,0,15,0,5,0,9,3,0,0,0,0,270.0,0.0,0.0,0.0,0.0,28.33333333332284,24.66666666665753,0.0,0.0,0.0,0.3333333333332099,0.0,0.0,4.999999999998148,0.0,1.6666666666660497,0.0,2.999999999998889,0.9999999999996297,0.0,0.0,0.0,0.0
275243,1,0,0,0,34,30,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,90.0,0.9999999999988889,0.0,0.0,0.0,33.99999999996222,29.999999999966665,0.0,0.0,0.9999999999988889,0.0,0.0,0.0,1.9999999999977778,0.0,0.0,1.9999999999977778,0.0,0.0,0.0,0.0,0.0,0.0
279545,2,0,0,0,174,140,5,7,2,2,0,0,28,0,6,8,13,9,0,0,55,0,499.0,0.36072144288569924,0.0,0.0,0.0,31.382765531055835,25.25050100199895,0.9018036072142482,1.2625250500999474,0.36072144288569924,0.36072144288569924,0.0,0.0,5.05010020039979,0.0,1.0821643286570977,1.442885771542797,2.344689378757045,1.6232464929856467,0.0,0.0,9.91983967935673,0.0
281254,0,0,0,0,6,4,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,17.0,0.0,0.0,0.0,0.0,31.764705882166094,21.17647058811073,0.0,5.294117647027682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.882352941083047,0.0,0.0,0.0,0.0,0.0
282772,3,0,0,1,39,29,1,1,3,3,2,0,2,0,1,3,19,5,0,0,0,0,135.0,1.9999999999985187,0.0,0.0,0.6666666666661729,25.999999999980744,19.333333333319015,0.6666666666661729,0.6666666666661729,1.9999999999985187,1.9999999999985187,1.3333333333323458,0.0,1.3333333333323458,0.0,0.6666666666661729,1.9999999999985187,12.666666666657285,3.3333333333308643,0.0,0.0,0.0,0.0
284147,1,0,0,0,6,5,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,15.0,5.999999999959999,0.0,0.0,0.0,35.99999999976,29.9999999998,0.0,0.0,0.0,5.999999999959999,0.0,0.0,5.999999999959999,0.0,0.0,0.0,11.999999999919998,5.999999999959999,0.0,0.0,0.0,0.0
285396,1,0,0,0,63,43,2,1,6,0,0,0,1,0,0,13,6,3,0,0,2,4,153.0,0.5882352941172626,0.0,0.0,0.0,37.058823529387546,25.29411764704229,1.1764705882345252,0.5882352941172626,3.529411764703576,0.0,0.0,0.0,0.5882352941172626,0.0,0.0,7.647058823524415,3.529411764703576,1.764705882351788,0.0,0.0,1.1764705882345252,2.3529411764690504
285491,0,0,4,0,37,27,0,0,0,0,0,0,3,0,2,0,0,0,6,3,0,0,0.0,0.0,0.0,3600000000000.0,0.0,33300000000000.0,24300000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2700000000000.0,0.0,1800000000000.0,0.0,0.0,0.0,5400000000000.0,2700000000000.0,0.0,0.0
285508,3,0,0,0,42,35,0,1,5,2,2,0,3,0,0,2,10,0,0,0,0,4,148.0,1.824324324323092,0.0,0.0,0.0,25.540540540523285,21.283783783769405,0.0,0.6081081081076973,3.040540540538486,1.2162162162153947,1.2162162162153947,0.0,1.824324324323092,0.0,0.0,1.2162162162153947,6.081081081076972,0.0,0.0,0.0,0.0,2.4324324324307893
285538,0,0,0,0,39,33,1,0,0,0,0,0,9,0,6,0,3,0,0,0,0,0,180.0,0.0,0.0,0.0,0.0,19.499999999989168,16.499999999990834,0.4999999999997223,0.0,0.0,0.0,0.0,0.0,4.499999999997501,0.0,2.9999999999983338,0.0,1.4999999999991669,0.0,0.0,0.0,0.0,0.0
285590,0,0,0,0,5,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,17.0,0.0,0.0,0.0,0.0,26.470588235138415,26.470588235138415,0.0,0.0,0.0,0.0,0.0,0.0,5.294117647027682,0.0,0.0,5.294117647027682,0.0,0.0,0.0,0.0,5.294117647027682,0.0
286390,3,0,0,0,51,42,0,4,2,2,1,0,3,0,0,3,2,1,0,0,0,3,92.0,2.934782608692462,0.0,0.0,0.0,49.89130434777185,41.08695652169447,0.0,3.913043478256616,1.956521739128308,1.956521739128308,0.978260869564154,0.0,2.934782608692462,0.0,0.0,2.934782608692462,1.956521739128308,0.978260869564154,0.0,0.0,0.0,2.934782608692462
